eid,rid,salary
13179,229,28182
13180,202,24840
13181,98,22915
13182,483,29741
13183,64,15382
13184,54,28176
13185,488,19927
13186,237,32142
13187,324,28260
13188,178,29817
13189,484,27500
13190,24,30865
13191,84,24186
13192,457,21024
13193,50,24318
13194,5,15951
13195,82,30756
13196,270,15461
13197,202,30269
13198,332,32785
13199,46,32342
13200,182,21148
13201,34,26506
13202,246,33112
13203,415,15582
13204,332,16741
13205,157,34176
13206,182,22908
13207,121,33323
13208,98,18651
13209,128,21833
13210,134,26319
13211,406,33010
13212,306,25833
13213,413,19226
13214,168,28180
13215,100,19184
13216,344,11570
13217,260,32497
13218,203,14430
13219,125,14699
13220,257,24207
13221,59,16631
13222,263,23368
13223,393,21826
13224,308,26548
13225,480,31329
13226,151,30866
13227,11,33066
13228,266,16986
13229,10,14132
13230,44,29287
13231,28,24602
13232,306,31111
13233,190,22459
13234,320,15262
13235,253,23697
13236,122,18613
13237,421,22420
13238,346,11212
13239,32,27734
13240,469,14800
13241,71,16727
13242,138,13255
13243,314,27103
13244,355,20234
13245,142,11453
13246,453,21536
13247,330,30963
13248,235,28849
13249,320,19153
13250,306,33840
13251,399,21274
13252,51,21516
13253,154,29169
13254,462,15875
13255,73,17571
13256,441,29506
13257,98,24984
13258,296,14161
13259,133,17267
13260,53,26846
13261,192,25244
13262,60,14827
13263,322,28875
13264,403,16216
13265,251,28369
13266,139,13542
13267,330,20766
13268,489,29860
13269,242,28380
13270,18,17241
13271,322,15183
13272,341,12880
13273,22,32753
13274,41,21669
13275,404,17044
13276,252,31092
13277,323,34443
13278,212,33619
13279,242,22644
13280,237,30230
13281,249,20308
13282,19,29920
13283,176,27160
13284,183,22112
13285,424,28416
13286,140,12742
13287,177,23810
13288,232,23494
13289,144,14926
13290,351,25023
13291,112,19305
13292,162,25492
13293,500,20331
13294,442,14687
13295,477,26448
13296,8,8671
13297,203,19836
13298,271,14622
13299,245,22458
13300,375,16649
13301,131,28712
13302,349,12175
13303,480,26091
13304,360,33719
13305,49,34318
13306,256,28370
13307,479,23505
13308,493,34294
13309,197,16716
13310,148,11661
13311,297,14203
13312,331,31004
13313,84,28223
13314,171,22624
13315,396,16086
13316,33,14698
13317,47,32556
13318,269,15458
13319,314,21492
13320,327,33958
13321,59,17076
13322,369,14158
13323,24,16060
13324,308,28997
13325,28,22558
13326,268,28655
13327,394,28101
13328,140,14676
13329,131,32459
13330,157,16417
13331,417,28433
13332,340,11476
13333,196,29512
13334,498,14726
13335,248,29270
13336,35,32683
13337,435,17983
13338,247,19977
13339,498,20422
13340,447,24403
13341,292,33300
13342,480,14037
13343,180,30297
13344,55,23399
13345,406,30217
13346,281,19094
13347,500,21089
13348,50,27686
13349,466,34834
13350,343,14247
13351,301,18901
13352,497,33654
13353,327,24278
13354,162,34924
13355,297,25494
13356,23,30675
13357,85,24247
13358,104,20805
13359,465,20571
13360,277,15903
13361,36,17878
13362,447,18623
13363,141,11622
13364,344,13532
13365,74,18031
13366,405,19589
13367,185,19019
13368,58,23682
13369,253,16825
13370,192,15069
13371,331,20988
13372,418,16105
13373,187,33147
13374,184,16259
13375,188,29286
13376,104,25727
13377,460,29095
13378,495,15115
13379,61,20229
13380,151,25543
13381,51,23031
13382,93,26958
13383,157,21801
13384,422,28411
13385,36,28848
13386,445,26714
13387,12,14422
13388,489,26770
13389,22,14953
13390,147,13785
13391,204,23317
13392,63,32508
13393,218,19641
13394,412,18317
13395,74,34156
13396,283,31246
13397,323,14044
13398,133,16373
13399,94,14048
13400,245,34590
13401,432,32275
13402,59,30831
13403,493,33127
13404,308,26218
13405,121,14947
13406,383,22864
13407,14,27484
13408,478,24121
13409,324,29718
13410,339,11665
13411,250,24056
13412,451,19321
13413,383,14114
13414,22,28834
13415,168,27406
13416,27,34639
13417,212,20048
13418,364,14056
13419,7,8217
13420,278,20696
13421,384,21650
13422,356,22655
13423,428,30646
13424,149,11045
13425,280,15100
13426,185,19351
13427,185,15949
13428,487,25072
13429,339,13546
13430,355,27586
13431,359,28741
13432,283,22273
13433,335,14690
13434,208,26443
13435,365,24631
13436,183,19546
13437,99,20492
13438,147,12847
13439,186,25890
13440,255,25590
13441,44,23696
13442,159,17074
13443,43,14953
13444,268,30191
13445,68,26591
13446,317,22721
13447,287,29734
13448,130,16041
13449,190,26901
13450,245,23414
13451,259,32936
13452,447,30378
13453,19,21975
13454,255,31346
13455,310,19555
13456,18,24138
13457,272,16280
13458,56,18884
13459,452,15376
13460,134,15122
13461,233,27324
13462,428,14105
13463,409,15898
13464,95,30374
13465,90,21609
13466,113,28633
13467,393,32938
13468,4,6843
13469,475,14226
13470,425,19788
13471,346,12308
13472,72,19596
13473,216,20965
13474,427,30671
13475,421,20467
13476,381,23909
13477,297,17616
13478,194,32387
13479,340,11505
13480,493,21373
13481,404,21632
13482,498,20143
13483,179,18203
13484,75,30114
13485,258,26164
13486,454,17047
13487,273,29770
13488,435,34422
13489,243,19469
13490,398,34783
13491,104,21431
13492,296,24099
13493,367,33723
13494,388,23976
13495,371,34288
13496,13,24909
13497,333,15924
13498,437,23322
13499,226,30651
13500,180,31144
13501,445,26798
13502,57,28484
13503,221,27566
13504,348,11665
13505,365,23205
13506,465,26527
13507,328,20361
13508,102,27535
13509,174,16339
13510,278,22199
13511,138,14926
13512,419,30833
13513,193,20709
13514,20,29214
13515,177,21980
13516,320,22475
13517,77,29292
13518,322,31059
13519,89,16353
13520,343,13018
13521,380,26002
13522,258,32465
13523,151,30742
13524,157,34447
13525,262,32243
13526,154,30584
13527,136,12159
13528,86,25713
13529,345,12833
13530,31,14402
13531,395,26610
13532,91,19940
13533,235,22369
13534,390,18563
13535,151,31716
13536,114,17196
13537,135,22663
13538,326,20021
13539,464,26167
13540,43,26072
13541,274,27804
13542,267,17378
13543,76,28208
13544,34,32079
13545,23,26261
13546,439,19680
13547,173,26199
13548,213,15727
13549,368,21167
13550,230,29976
13551,40,25294
13552,264,17095
13553,373,22766
13554,404,31552
13555,83,25292
13556,255,22256
13557,448,27777
13558,16,20570
13559,238,27077
13560,216,19459
13561,85,18351
13562,464,17635
13563,190,24274
13564,444,25369
13565,141,13428
13566,376,24816
13567,495,28962
13568,99,16215
13569,446,23284
13570,140,11662
13571,258,27189
13572,199,26402
13573,281,30839
13574,20,22786
13575,219,18174
13576,40,26579
13577,342,14139
13578,224,17606
13579,34,22585
13580,346,11775
13581,341,13656
13582,244,27623
13583,56,25236
13584,223,31041
13585,416,18514
13586,494,25064
13587,116,16562
13588,329,14299
13589,300,24430
13590,325,34979
13591,105,28474
13592,490,26480
13593,79,20885
13594,369,16385
13595,406,16393
13596,151,27034
13597,371,26360
13598,228,18282
13599,301,14083
13600,385,19987
13601,77,33535
13602,341,14902
13603,275,29085
13604,118,16540
13605,289,22858
13606,267,22306
13607,266,15466
13608,491,34561
13609,374,18365
13610,222,22949
13611,54,32707
13612,406,23021
13613,404,27812
13614,163,33704
13615,147,13457
13616,119,34566
13617,191,28529
13618,358,33089
13619,291,19213
13620,197,23171
13621,264,17897
13622,387,14364
13623,397,30991
13624,203,24496
13625,353,16383
13626,464,32399
13627,253,31114
13628,94,32959
13629,461,25461
13630,128,18535
13631,466,29375
13632,105,17078
13633,221,26377
13634,42,16933
13635,300,17479
13636,153,29843
13637,415,26046
13638,409,26232
13639,236,31513
13640,235,22886
13641,31,15954
13642,303,26092
13643,123,14671
13644,338,13324
13645,347,11939
13646,70,29135
13647,480,27848
13648,176,34280
13649,349,12471
13650,98,30737
13651,69,29935
13652,283,23221
13653,104,26110
13654,391,26749
13655,121,18874
13656,345,14002
13657,307,14248
13658,486,34176
13659,307,16466
13660,23,33736
13661,73,22040
13662,484,16169
13663,431,30078
13664,34,34815
13665,290,26145
13666,461,30706
13667,468,27296
13668,196,24223
13669,150,11375
13670,268,21050
13671,272,28546
13672,437,16658
13673,462,26449
13674,97,22438
13675,342,12251
13676,291,32627
13677,302,14696
13678,280,20278
13679,112,34481
13680,206,22815
13681,62,34617
13682,408,34495
13683,461,27529
13684,478,16168
13685,424,32718
13686,403,18281
13687,485,25504
13688,111,21507
13689,40,22849
13690,305,18213
13691,426,29233
13692,140,11924
13693,342,14127
13694,4,7170
13695,14,24405
13696,480,32960
13697,466,21297
13698,207,29202
13699,417,22624
13700,386,22181
13701,277,20119
13702,201,18783
13703,86,22761
13704,21,18454
13705,15,17204
13706,281,23556
13707,422,23278
13708,186,24918
13709,419,16073
13710,116,23147
13711,344,14397
13712,211,32192
13713,357,29088
13714,297,27654
13715,188,17304
13716,380,21442
13717,432,29100
13718,96,26520
13719,324,23761
13720,138,12564
13721,117,15586
13722,304,34144
13723,359,20206
13724,363,24416
13725,202,26574
13726,350,12448
13727,24,14057
13728,62,26656
13729,48,24450
13730,256,19883
13731,208,14172
13732,435,33135
13733,311,16017
13734,410,30122
13735,47,20975
13736,101,23778
13737,132,24564
13738,398,26204
13739,382,34516
13740,409,15091
13741,253,31596
13742,16,23679
13743,45,23563
13744,278,25755
13745,343,12334
13746,76,18951
13747,12,18443
13748,224,23646
13749,67,25712
13750,255,18328
13751,483,15369
13752,201,17049
13753,144,14230
13754,369,31822
13755,248,33945
13756,162,14545
13757,298,24910
13758,258,25337
13759,182,19049
13760,79,26183
13761,150,13980
13762,455,32524
13763,156,24367
13764,131,26752
13765,66,21239
13766,445,28351
13767,38,21568
13768,93,24611
13769,320,25022
13770,52,28630
13771,419,21502
13772,8,8899
13773,442,31779
13774,24,24778
13775,371,23164
13776,480,21210
13777,387,30553
13778,188,21840
13779,244,15512
13780,251,32149
13781,336,12943
13782,85,24278
13783,209,29065
13784,345,12749
13785,389,19961
13786,58,15192
13787,355,18532
13788,4,9416
13789,451,21916
13790,320,21178
13791,437,27775
13792,75,18571
13793,409,27383
13794,183,30113
13795,497,14776
13796,382,31563
13797,452,30149
13798,86,18394
13799,78,26804
13800,78,29870
13801,186,33475
13802,44,26715
13803,71,27533
13804,464,18120
13805,79,17562
13806,208,32641
13807,259,25750
13808,191,23961
13809,359,26706
13810,273,32923
13811,152,34235
13812,271,26983
13813,219,19416
13814,44,31541
13815,430,16518
13816,212,19596
13817,194,29520
13818,369,14040
13819,496,28463
13820,78,15015
13821,499,18357
13822,280,24206
13823,60,29287
13824,379,27187
13825,192,20671
13826,273,30296
13827,242,24816
13828,116,14174
13829,443,18792
13830,322,19869
13831,215,34524
13832,390,31131
13833,198,34855
13834,201,19562
13835,210,16323
13836,396,18740
13837,168,29847
13838,446,17879
13839,26,21514
13840,72,21285
13841,488,20716
13842,180,17010
13843,36,30904
13844,404,15292
13845,372,20924
13846,26,30070
13847,34,17844
13848,60,23552
13849,429,25593
13850,13,21395
13851,108,23675
13852,482,20896
13853,336,12796
13854,37,25622
13855,96,16812
13856,430,17080
13857,211,27900
13858,359,23342
13859,418,26431
13860,364,30541
13861,74,26587
13862,27,29287
13863,222,22348
13864,182,17333
13865,155,32747
13866,481,19034
13867,84,22369
13868,69,20146
13869,229,23830
13870,129,34026
13871,267,29622
13872,111,15270
13873,475,31073
13874,438,25909
13875,39,17331
13876,112,17170
13877,318,33065
13878,450,17682
13879,235,31042
13880,67,22076
13881,122,27703
13882,396,23771
13883,453,21513
13884,451,25865
13885,477,20555
13886,173,33374
13887,435,28953
13888,323,32775
13889,156,20046
13890,39,15787
13891,321,14507
13892,117,25185
13893,280,22687
13894,244,33079
13895,387,14510
13896,171,24561
13897,284,24184
13898,306,23932
13899,253,17202
13900,258,19255
13901,104,23759
13902,481,34653
13903,372,19594
13904,204,32415
13905,278,26966
13906,422,33182
13907,487,19741
13908,196,18447
13909,369,27685
13910,220,20226
13911,118,32501
13912,35,26448
13913,311,29042
13914,227,29990
13915,19,18768
13916,89,32158
13917,377,26153
13918,106,22605
13919,169,34013
13920,229,24343
13921,277,28979
13922,421,29845
13923,238,34372
13924,379,27048
13925,192,21613
13926,303,20200
13927,38,34374
13928,192,26773
13929,83,22662
13930,281,33687
13931,440,30515
13932,39,31586
13933,369,19013
13934,488,34691
13935,447,17546
13936,305,28026
13937,63,21341
13938,298,24147
13939,426,15313
13940,249,19373
13941,303,31107
13942,478,23291
13943,261,25181
13944,269,16721
13945,270,17099
13946,394,34314
13947,237,16835
13948,14,21407
13949,33,23068
13950,491,30625
13951,458,18537
13952,218,29208
13953,110,23545
13954,400,20331
13955,175,17417
13956,479,33350
13957,467,32878
13958,373,17982
13959,350,12270
13960,280,34883
13961,473,29726
13962,130,33335
13963,445,23252
13964,157,16661
13965,188,32323
13966,312,15939
13967,437,28284
13968,460,17833
13969,309,20225
13970,250,25249
13971,186,33487
13972,285,18467
13973,147,14482
13974,100,30787
13975,71,14664
13976,349,13161
13977,397,25090
13978,90,24059
13979,16,29027
13980,305,29391
13981,416,20034
13982,349,12291
13983,493,16263
13984,99,32714
13985,95,17482
13986,473,33870
13987,77,17032
13988,208,17456
13989,401,22099
13990,342,14654
13991,360,25875
13992,205,31437
13993,213,15040
13994,33,20445
13995,367,20716
13996,58,14425
13997,362,24554
13998,82,19430
13999,338,12020
14000,208,21004
14001,182,27214
14002,321,28784
14003,432,32838
14004,420,32125
14005,226,27966
14006,210,28252
14007,400,19548
14008,368,31759
14009,346,13633
14010,78,21560
14011,365,24239
14012,257,27957
14013,299,26945
14014,127,27520
14015,227,22261
14016,181,32028
14017,202,33720
14018,210,25368
14019,206,24763
14020,211,19912
14021,109,16193
14022,456,18880
14023,221,15641
14024,365,22195
14025,278,27094
14026,100,20980
14027,494,21574
14028,270,33294
14029,276,34034
14030,418,21774
14031,382,26901
14032,223,31797
14033,332,21529
14034,335,34699
14035,295,27255
14036,455,15400
14037,162,33995
14038,174,15338
14039,127,25601
14040,115,28274
14041,209,22204
14042,139,13166
14043,216,20851
14044,325,16148
14045,276,22552
14046,86,32536
14047,437,34159
14048,46,28415
14049,331,29605
14050,141,14314
14051,136,11345
14052,416,26353
14053,404,14765
14054,207,23178
14055,268,14646
14056,483,22337
14057,405,18961
14058,156,33007
14059,130,21098
14060,93,30858
14061,358,27596
14062,353,20103
14063,34,30917
14064,416,14495
14065,49,34101
14066,220,17575
14067,383,32048
14068,174,23857
14069,120,21627
14070,412,29188
14071,371,14105
14072,322,21339
14073,91,24023
14074,8,7224
14075,436,29095
14076,443,16474
14077,362,31502
14078,269,17119
14079,311,21592
14080,166,19064
14081,485,25760
14082,266,32389
14083,229,20302
14084,446,23014
14085,358,21006
14086,217,24448
14087,155,28041
14088,244,14999
14089,281,25778
14090,22,27097
14091,477,24442
14092,344,12707
14093,364,17553
14094,350,14965
14095,337,14916
14096,435,34648
14097,5,15240
14098,405,15661
14099,483,21302
14100,273,29051
14101,318,24352
14102,285,22714
14103,210,21043
14104,402,14112
14105,281,19967
14106,66,34071
14107,286,25294
14108,215,16667
14109,437,16107
14110,20,14897
14111,421,29567
14112,267,25169
14113,213,25308
14114,216,22891
14115,95,30651
14116,186,18436
14117,492,20819
14118,309,30543
14119,452,15701
14120,54,15985
14121,283,29720
14122,410,31136
14123,78,33491
14124,244,29350
14125,86,23646
14126,51,16328
14127,141,11707
14128,314,34013
14129,113,17548
14130,465,19091
14131,305,24945
14132,184,14211
14133,268,19022
14134,4,8996
14135,365,16431
14136,68,24394
14137,382,21859
14138,351,14134
14139,102,23574
14140,119,30938
14141,411,22588
14142,425,24996
14143,259,24705
14144,215,18375
14145,10,11776
14146,266,30370
14147,30,31013
14148,317,31063
14149,99,30090
14150,438,14702
14151,7,9277
14152,70,17389
14153,166,15941
14154,445,31724
14155,215,33560
14156,144,12925
14157,407,16339
14158,487,27743
14159,56,19884
14160,259,21299
14161,52,28349
14162,271,16177
14163,297,23235
14164,57,33035
14165,498,18550
14166,327,31019
14167,134,28239
14168,35,33935
14169,315,21012
14170,309,31206
14171,284,29507
14172,87,25117
14173,443,28445
14174,115,22554
14175,332,15680
14176,385,23824
14177,217,28839
14178,358,21414
14179,212,28482
14180,328,32133
14181,302,26602
14182,104,16924
14183,23,29734
14184,51,24797
14185,121,18803
14186,18,22063
14187,466,29624
14188,500,34709
14189,84,32783
14190,36,34012
14191,481,14178
14192,252,17824
14193,419,26461
14194,241,21974
14195,121,27944
14196,19,22569
14197,386,15377
14198,308,21975
14199,454,25866
14200,151,28878
14201,488,28619
14202,238,29253
14203,317,16756
14204,126,14818
14205,160,29095
14206,393,19314
14207,119,25060
14208,322,32668
14209,284,31009
14210,393,30593
14211,497,20334
14212,223,18799
14213,317,30498
14214,424,20066
14215,414,25852
14216,34,26023
14217,246,34686
14218,218,31031
14219,64,32134
14220,60,33958
14221,83,26995
14222,282,34753
14223,75,17543
14224,12,33917
14225,363,29472
14226,91,24021
14227,102,31626
14228,259,24582
14229,332,27583
14230,190,32659
14231,403,16718
14232,403,17058
14233,119,15940
14234,114,27284
14235,25,27295
14236,250,15624
14237,285,19783
14238,285,29016
14239,270,20452
14240,264,24024
14241,489,28444
14242,51,32255
14243,363,25532
14244,361,21980
14245,221,21945
14246,247,26609
14247,433,33086
14248,320,24959
14249,85,26500
14250,345,13666
14251,204,29500
14252,381,17149
14253,126,26391
14254,348,11422
14255,171,23630
14256,270,31377
14257,101,28430
14258,204,23213
14259,247,23488
14260,431,20866
14261,269,22758
14262,412,17749
14263,412,15869
14264,238,26980
14265,199,18424
14266,26,28844
14267,430,24561
14268,490,20734
14269,442,20980
14270,286,31799
14271,275,18650
14272,62,30158
14273,11,20420
14274,177,27320
14275,484,32774
14276,219,16617
14277,309,17032
14278,123,26638
14279,290,18251
14280,336,13055
14281,307,31496
